slot,front_sig,front_signer_site,front_sell_amount_site,front_buy_amount_site,back_sig,back_signer_site,back_sell_amount_site,back_buy_amount_site,front_signer_db,front_sell_amount_db,front_buy_amount_db,back_signer_db,back_sell_amount_db,back_buy_amount_db,status,same_signer,profit,relative_amount_diff,,,,,
377313164,YjKBm7pG3Nmvz2tPHR4p7h5gy1wydCCMh9dWw2679cQDUppbt5hTEyJADxjyF2GhRWre926nDjxjkkSistkoL3d,nan,0,0,ausfJbpNKVXQcYKDZx5gaRX8HA5q2eznbxtiAtogw1KS7ioNZ4z56tYdq2dMXKoRMU4gbiFPQ7wqwrxHqFWbTGM,nan,0,0,kY7pMv,16.819379,0.000985054,kY7pMv,0.00099,16.81938501,db_only,TRUE,6.01E-06,0.004995959,,,,,
377313224,2KU7H1eZNoy5EqkpqQ44orGMQ3V93zZb5unBZMeuRh1HL233kaFy7PGWDWPuRcoqUKqUpRG9dNzGquYcFWafPKSk,nan,0,0,UknHyhxvbTuMnxg9rHf25CWvB2ymeN16nS8ByYfoQ9WvxMGXK2rtrNVT8AQo3FV24wqENzfKkG6kbDEyvtUzbVh,nan,0,0,Dv3fSA,13777.62958,0.309689678,Dv3fSA,0.30510444,13604.12168,db_only,TRUE,-173.507903,0.014805912,,,,,
377313347,HAszjjbYWAepE4fg1JgngM1FRWPKxDrMc9Mq6bxNRmpfCVNxqzK3FrKeUAWnjqxhLRyYFZgsTXZP8dZUrR7P1Bu,nan,0,0,4cnwi9EAgRgMQXbUYCfJqrohbGeoDtztFvuBvwz8WakEA4wNjym4iSsmUAVVjtT6wtHJLYjHaXN85FKzPzY6CYuy,nan,0,0,EJdn8X,0.524573071,28962.37171,EJdn8X,28243.71215,0.511492186,db_only,TRUE,-0.013080885,0.02481356,,,,,
377313392,2vFzrxEXPYxKZTe3b1GyQVn2KaHoZehPxd9QZ7GCKXeffugeRVeRnrbcHQS5G112DQ242jW5stZWCibMDaLymM8V,nan,0,0,2wY41minMZkZFWhax6qkMaHRxsEJeERSp5SQJZ4o3Zv22hi9vSjVZwKUdQypCengC9E5P554tFTqeebSJTJVFYzy,nan,0,0,HxcDhd,69693.79638,1.091201022,HxcDhd,1.1077734,71062.53571,db_only,TRUE,1368.739331,0.014960079,,,,,
377313515,4AN36XviWibHB8QLjnD7V8kW4P5yKNgpiwry2Zh2xVnBBA8hAMBmNR1GRPpZ6FYv4oeUBQPDmHQtdMQKFafKivcR,nan,0,0,3yN1MpcFPUxHoxPQ7QrcPpCgwEAdiJUr7cUo5FEUpCGe2DyUipWkjDvet5HiJ9mrf5wAik74J5FmGgsRsuBtZksr,nan,0,0,AuJU7e,0.455453732,24453.06988,AuJU7e,23816.92946,0.443542162,db_only,TRUE,-0.01191157,0.026014747,,,,,
377313536,4HZwRsP9vUfHU4wSqwW49pSLHsWaQwYV1EK4vj9W5k7vH5pXFxY4emUmibN67VZ7uAvDEoR7y1kAjhXLJBVNbK2m,nan,0,0,2yHZcFALPnoBam1N7dBGZRnqrKT3DhgfaoBvHWpYRCuamgsEKLWmx4Wi4Nrgq3Dzz5u9DnJUAD28CZVgSvSKhjiT,nan,0,0,AzB6cd,1.821432377,10312.51536,AzB6cd,9823.021964,1.743686492,db_only,TRUE,-0.077745885,0.047465955,,,,,
377313572,5NtuXZTXWimV5ZQGL8AwCGzyCQqV94XYP74B7ETdrZFu1hhA2Ub2KjK9NqMUK2PG6v3yHxnn35e2zsPhBckusHA9,nan,0,0,23ctqkFXCVc3VS7QeQYHGW7yCp5wVzDxPhESnVauUvywHfu7q1RY92CNuPtPgbj23t4BBKmuEAJAofUSJEHatU7X,nan,0,0,G8oK3h,0.637152179,33695.8083,G8oK3h,32928.73068,0.622561648,db_only,TRUE,-0.014590531,0.022764779,,,,,
377313636,KguqfA3EeFT5BhKdf2aPuN5RxNvGATHz2Ucwfz8UZEgRum7dCZ9p5DnL8RqYRoyezGZf2hTZXhA459tWbb6KeZu,nan,0,0,3wrr4tQxFTGhzs7URnst72hjtWxppiJJpFSv49C4WQdzeAeEcXhfr4b1i3muCc6Tsy6RQgn7SZVfpABCr92teHaq,nan,0,0,EWLe5o,29.56621,0.000985054,EWLe5o,0.00099,29.56623,db_only,TRUE,2.00E-05,0.004995961,,,,,
377313672,9NhwAq8hmoVT1jTPH79jvHVzmA3YiZBCrrPmzr64dDpjEbT9CDHo8nCNn9SWZ2WS3Ud77UKo1ncWA1LTWsHDD59,nan,0,0,5ogA9Ld8ZjRCjvTRYu6Tj4CEgFN2bDe2Doi3HPkjBkuZqUa5nvWTFZJE9eCffwE84Qo4jnfNcsBnb8Gx7MemfByc,nan,0,0,E3oDvs,31705.01406,0.604522132,E3oDvs,0.630943948,33224.98525,db_only,TRUE,1519.971195,0.041876645,,,,,
377313740,L776aJzYoASBwDiAncTMDRHZnq6gHFfmgRGiby8b5fRtHrwR4yqAJGFXEyk5fjHVMZSxHhbq9PQeqGV3AZgKyCn,nan,0,0,WVgcE1EU6fgCMPpZ3Ba3NAeM1Cb2pK2utKvH5t5MbJrb9fpAvDAtngftkoBHwQP8sphLa9fnnBQGRQYJEqagQ4v,nan,0,0,5d7Pk3,0.447576665,23027.07352,5d7Pk3,22520.80634,0.437671918,db_only,TRUE,-0.009904747,0.021985737,,,,,
377313791,2Z7jnWeve8yPu7Gg1Ad36gCVPiGQyULWtypSXU5M7RVw3GgfWfreUA4ZwDFcyLdgDRseFY3vAWtBFYM9VwPg2B4Z,nan,0,0,5fAwTEpnuHd3dWsXBhdvPJZZGP2uSN1AoXoVcnV1XbWqeEqxB3ud33uZQydTiU4EUvrpqgupWMwBt9MLYp2XdrHg,nan,0,0,5DN7n3,16.81305599,0.000985056,5DN7n3,0.00099,16.81304999,db_only,TRUE,-6.01E-06,0.00499394,,,,,
377313886,3RGy2Ahc85osaan72SM2QN4EYQm5V5aJitfirXsSFzVTvQZkqioph9WzEQZKgUeTbmwiihcX1XQJbMSEJrrL6cDL,nan,0,0,L9orJMyfyCmsPHP5EeZatNbp9oy7B42c6BMtH7iYXQfV1DfU5qcAeh2PQ15RL7r2f8Uw3pYNm7jhbWghhsCR9dJ,nan,0,0,8dppvK,76105.49202,1.095720675,8dppvK,1.070891519,74793.27703,db_only,TRUE,-1312.214988,0.022660115,,,,,
377313911,4iURGJ8fomvZqfZu52XD94wvv16n9E9eZskoSDpN665mM5JX5wvh4f3iAw8T6AVi7BbWg24yFzapma4TQu3B6gno,nan,0,0,4L2ywVANuz45kFMb8M91VNYv72Ct82qA63j5riduEzHxNCjgBMooS1Gith8LcLdrnWSTPuKNPFTjCM7Pw2bX18Ct,nan,0,0,HPpYvT,0.697138047,35048.79605,HPpYvT,34104.13806,0.678270778,db_only,TRUE,-0.018867269,0.026952652,,,,,
377313920,3NNffTWhRb2j7icTYFsXt4WwzZVAtTnRhFcA1XKF3BAyH3BUbXQ6cY6MZvpAYXef3JuGQ4xcSKmHJKn3tuYhi9U3,nan,0,0,5v5tJ3nYqPAXeSf5vb3dUk4i9iRPGfGnfbjN9xBjmW88Lnv7DKgvMEAPvpvpgUan6BprwtMNutQ4Kq2geFwTMnYj,nan,0,0,DySXQY,44545.75444,0.64552428,DySXQY,0.661252445,45566.24822,db_only,TRUE,1020.493781,0.023785417,,,,,
377314064,21YadpGeVXWXZU59NGVeSfFmzDwUyQDqFza6NSmZE2ZF6zRM5A7NqYfvkhtz2VAjpjFLKkdF5XFDv5rHEU3EEWGp,nan,0,0,3ojhdr6PWiiQvEmH9EbNzW6GuWfXFLWsEec8VewAnqHVbp7RkyUJrdb2rmjBLMbUPbqvZKRdwLuDCDigKYFXyu7x,nan,0,0,DULTXq,0.945503044,731435.6723,DULTXq,731435.6723,0.974273018,db_only,TRUE,0.028769974,0,,,,,
377314154,2LsScs85vZVGc5X6bWH1wi5hu3s5Pquxy3eEqrYi8Noi4Gzmyw4rRaUAFMpXkKni7dAapYR5ib1zp4BXP1b83Csd,nan,0,0,84djjNzzEgjqB4wjkXk5udZr4iVacHKBVpoosffZZE9tmPMVyQ4ncwtP65WznkrNeQv64NdEfNvuPgQP8nvtxmo,nan,0,0,r62h1x,0.64191463,31782.06318,r62h1x,30541.15818,0.616785493,db_only,TRUE,-0.025129137,0.039044193,,,,,
377314184,3ccsyN4kqwXdgyC1DriWyXZuqqn68bW43p1DhUYFFRB48cUjL1sQBs1v8PuuQiFGADbUhbdXU3NDXBqtxeMLJY3b,nan,0,0,5ykTrc3UGNzfSq19wGm1NDRfcMPbF2afAtzy54e1oDfGrgwg1y18bD5BJ8JeGgqLbQ1ycDDKvtux6gyFdYgy6xJD,nan,0,0,4mJe6m,0.017477453,64547.14035,EQXtuJ,62946.21912,0.01703471,db_only,FALSE,-0.000442743,0.024802357,,,,,
377314202,5tXHXNyPLKWfmRgq5bCfvkzjv1HEKcbDEhTVjV5p28F5cVD8Pi39x1odzeczXUVZ9b6LeEJCvx3aDELGPhG9LtP6,nan,0,0,2joGh7Wfukc1gkrSs92gN78MQo2LjsYwXtJD6AXR45pTBsEz1AD4XsDpZt7MEZGvnpo4cJtsbStYcgGgAuwjrbpS,nan,0,0,D9qeBi,0.69766505,34182.75155,D9qeBi,33182.98189,0.677185572,db_only,TRUE,-0.020479478,0.029247782,,,,,
377314287,3MNRaEsTd2Aj9iYTGTFH4Ur7DQEuSFup2cnYRHpXsATkeB2GXDvm7yh6n56x1G12mH3EuYS1SgeSQtw1Pdbtxtbd,nan,0,0,2gJTxQC3pS98qawydBKsWELtrSsoMHkUwMwhsMVkSx6c1XAtSkjyErTKKBY83o7ugB7pVFqXDaoaHoF2DgK2wvAJ,nan,0,0,tVJoTc,0.690499319,43658.68104,tVJoTc,43551.53194,0.688689677,db_only,TRUE,-0.001809642,0.002454245,,,,,
377314354,sjUKB9yEAyx2AXruXrcFrPwz4LanzhYdRZuWGBAK8yCRuZu6sXncofkSGoQjyh4NNWEUvyRqTG6wB6tDs8moToa,nan,0,0,262iARKGBLoJ7uWDCDa6wAbij7mjTYQ5i8VkRXq5w5jyjd6euFQMZ8Pdk37j1UHFz7zU46hcJ4Z9UUQZs4wJQt8T,nan,0,0,7CzQc3,0.36,550180.8753,7CzQc3,526394.7173,0.344553828,db_only,TRUE,-0.015446172,0.043233342,,,,,
377314386,3WJfAxaqEMXNxhzHVJhetmezXPY2zB5RpiaXs4XF36z947nTRad1aBteRgUKNwWP74DQrAcpVqYJ1XCsaipaWtYP,nan,0,0,3M5qemUeHrZ4UvX2jM8ZFZrrE3uHM8dDgfTVAPpQ144ivisVEioi22d4tZDV6Yq9B9AXyrdvmM6f2FC1a1AiceCr,nan,0,0,H6VggS,16.809432,0.000985056,H6VggS,0.00099,16.80942601,db_only,TRUE,-5.99E-06,0.004993939,,,,,
377314526,4eNKZJ96n21KhqRCsSP6SxZEzLFQX7Sz8TKJL8B6T691cptXVVGt2ifWtnYWC83aV2hzJFbJfqGhQwGacJmGz6Az,nan,0,0,3WvQgarPe8kwzpEGTmAQ6HTZWrP1Zqx4CaMsu3h95kzWC3kyzpquHBEVxqi84CTncUgLwvGBpRo6Nae5hv14jVA9,nan,0,0,DGAWgn,0.479172038,22414.51368,DGAWgn,22223.53037,0.475014588,db_only,TRUE,-0.00415745,0.00852052,,,,,
377314544,2fR2XAATaggnrMitwHzGVmAa2AsVPxqU1vdLbGF4u3CgvaTSgRveNYAxAGhR1d2Xufgah1ZSt75LJdGCpiYXxArK,nan,0,0,3M2gcrboB9B6UWknD7gCgko9xtVAYZ3vvWCW3yqfZpDoYaKnhKj9sH2uc8mQPDVn7pkuvos1MYHi42Uo1wEG6r8o,nan,0,0,HFtXfZ,0.00099,29.52158999,HFtXfZ,29.52163002,0.000985056,db_only,TRUE,-4.94E-06,1.36E-06,,,,,
377314544,3UiD37PcuwM6Qs4HgWaaw1bBiAcmzyMAuNbZQDF9bNfNEVH6tGibCyCieTvSu5UDr9QNpUcg53RtLAU1hHQgEb2h,nan,0,0,2C8JosfXL1VcVp9kZfkGVcB8P6FSDnqViJhwxk6eQui9deE1Zzf4HRuNViGej2wQtpegEU6XNS5hwun6tUCQ7uUR,nan,0,0,5DN7n3,0.00099,29.52160999,5DN7n3,29.52162999,0.000985057,db_only,TRUE,-4.94E-06,6.77E-07,,,,,
377314544,3qMzqsNEefwnuLhLKnBE2ap4VxoEySaZBTGvaNWXNoUsU48op7wC6HnRny57ceYaHaAzSkbAMCNaR2VwHJYPiw5V,nan,0,0,3FWZigtaGN8yBfakUchY66nVECQfodJuMjVNmQmw2Xy6K5vhLF6DW39NpLxDtDMn7dSnu7Qcahx7biCpphKvFPy2,nan,0,0,Fc21Fn,0.00099,29.52158999,Fc21Fn,29.52163002,0.000985056,db_only,TRUE,-4.94E-06,1.36E-06,,,,,
377314544,5B6B2D2D3AiApp3J9WAdzmiEsEJFBBwN8PwidTwdYiqNc5YSKLfhzUSxuViF1oKEVuaUN8PnH5XhvqPo39CQ6W9A,nan,0,0,2eDqUYP9KZAF8GuYLFPQK712sRkDvRjGFj3qMTGTkLsXZAqH78SBX3fBtXC7KNfPRzSeZeL5fLdAte6wDJWWyQ96,nan,0,0,H6VggS,0.00099,16.809435,H6VggS,16.809442,0.000985057,db_only,TRUE,-4.94E-06,4.17E-07,,,,,
377314544,5MatfbmE25GmyDvHGFRkj3rabMDAxZhRQj8hAseQAKU7vgHMa24mvHQTYAB2kDWDW6hYS7UL4wdF8y8VsXriHXRj,nan,0,0,4teZXqUwVsKFina4sPTbpSfULbtJ44BvYJdtCWgNTM811z2twobtwUTGZ26ZLCEVj3Y3deruWVJyJ7JZnbwWrdyH,nan,0,0,EWLe5o,29.52162999,0.000985056,EWLe5o,0.00099,29.52159998,db_only,TRUE,-3.00E-05,0.00499394,,,,,
377314544,5cft5F7tno68mGkYC5iXhLa6ri1h8vtX6GGn7KHHFjxSnDjygwjq5Bi6A9LyFfHKHPeeH4X63C73oJbVcz1Jp3MN,nan,0,0,zLmWRtir7yg7ATRMgcDbHcWoaSPCXAWLogZ8cuZT6V7LHqE4bsYArKmxfouXZfGEb7d7Nh9zsYNNayp5CUp3Wh7,nan,0,0,EB5ucS,0.00099,29.52160001,EB5ucS,29.52162999,0.000985057,db_only,TRUE,-4.94E-06,1.02E-06,,,,,
377314544,JkKmZJFqRmzzFRJAATTetrU78m4R5fjsNQoN34H6kipiqZN5TvXTY2Fe79Wth8vqZPkjRwRVP9TmxesVWGuknYH,nan,0,0,2xE2pDPfZrC8BzaESBcovUrsWnL2PBXkTST4Vv1LTCNdJXsL1EfC9qd43JQkoafESKBtjhYx117wpPM1gSWHg9Nh,nan,0,0,ED9nMo,29.52162001,0.000985057,ED9nMo,0.00099,29.52161002,db_only,TRUE,-9.98E-06,0.004992929,,,,,
377314556,5hk52L13Q99LANQemqJVxUL7R2kMuZvGStBtPfBdXukiSdYkbCNuKjB8sWXwZ1BKHx7ZgzxBL7Q63mtRHVaNXgXS,nan,0,0,5Bhoom6gVvw8aD6mPFtLqwa7jZuFoq6jSsTaSKvsT2MAwrBNApJirD1qhpWsH23HdXiE9moDdXfbd6HDjk22b8ry,nan,0,0,CunHsV,0.569227595,22954.08676,CunHsV,22272.66856,0.55456675,db_only,TRUE,-0.014660845,0.029686139,,,,,
377314599,3gaa5wsQbytQXYbC9KakSRwVt8n8gMNynY3yXQf5SmMHzwsD7zedo3ncqF5KVXBNqxgbrdEU9aX4nUXv4e86xhFw,nan,0,0,4EDa9Yg3fR8zSePFP8zmw9RuVKXvMWoZwE6k14dKgejfZFhzWihQeYpr79t88objjCyQN6YfbrRCGgFJqYH6ZHjr,nan,0,0,9qKGKV,16826.82853,0.362511649,9qKGKV,0.363639888,16945.97464,db_only,TRUE,119.1461051,0.003102627,,,,,
377314669,3UyR8V1MZ41ecJuN8vvHzDjKiqmvB7cbuC9yEquRW8FV3yKJQLd65RXMm2h41UYcSgzcWhJLVhwcMQvsVR3ZDJC9,nan,0,0,38J5mhMdRuskMeyYWbmRdbzsE18j8W9LnEfjecXbxcdp3vzh1NaHcUXRvj1Nb1fgUAuBMEGVzrGYcukDhgKjSDpj,nan,0,0,8fNQkr,576776.2431,0.373692281,8fNQkr,0.39,601873.1589,db_only,TRUE,25096.91584,0.041814664,,,,,
377314731,3661Tiy3C1qYJCnKkafupTBJqoqUusufnszN6zNpv1ugZMnnQ9BDGLdM9Ncqkqff9Kz3x6tDminZky9SaR68QaWf,nan,0,0,4QjrKr24JXwbC5hrXDZjwP84d9VXu5qKq9Lp7D2qbhpW5E8VxnkVp45syMSmbejB2HzXquPqgWk4hgghjDwcZUUo,nan,0,0,AErWqo,29.52234,0.000985055,AErWqo,0.00099,29.52234,db_only,TRUE,0,0.004994949,,,,,
377314731,4Ns2W95Zjq54EaLZJwutz61EBuv6JHDD5YBEw1qYZa2ryfaMAmxzJoysUuAxCpg1Et1f8CtCWvmGNXmfYyfk1UP,nan,0,0,4JS5TFCQNz7retMcpNu2Br5xiScGUKGWqnWiCp7LkUwjBBwv1ct9FsPgLF7r9twdSXWs7WRZfWhbm28v5cQNYzy6,nan,0,0,9xKfHc,29.52232999,0.000985054,9xKfHc,0.00099,29.52234998,db_only,TRUE,2.00E-05,0.004995961,,,,,
377314731,5CmyxrGnFvyrDfAvMrHD9MMBmtBhSFsLUGioVJfZ76USifVzG4NJQEBxyU9AQnE3qmBTwsz6Licxb2AJuX6iCXT7,nan,0,0,4YABMoBuHNPTGKWFefwfABaFcLCpTyqzT2ftrbhmHqPgSUGSaHnotuCmdJFP3wNzGsWgeKUb1LLpQGErc3oJwzbA,nan,0,0,HFtXfZ,29.52233002,0.000985055,HFtXfZ,0.00099,29.52236,db_only,TRUE,3.00E-05,0.004994949,,,,,
377314731,5EwMXSbMzXjamQsLjiCwxKDahM6axUgzQ2mHz13DMphPRo8ay87hiHGsnsJN8CwuenSfwKLhVaar7niC7htkxWkM,nan,0,0,4FBYxb5yqpiBpS2N5JGnnULeXDf1udbKRUwhPz2aUmG3JVfunSS8z7zQyXEnEDHDLGqXNuPBe6gQ6dqkjHUPWkKU,nan,0,0,DTehxR,29.52232999,0.000985055,DTehxR,0.00099,29.52234,db_only,TRUE,1.00E-05,0.00499495,,,,,
377314731,UaXYhCRh648XydpocJghZFrrzfqodyKZYtacsovuR5mCK7p2MFdBy9bChcF5fPCLU7H6RoVY5jRS5NL1cs7Yn7a,nan,0,0,3kgHnDaapAAcbcFBBt4zYnmdFudFEDBxJ6J6bz55xB6fM4MK2q7oUCBpQv4NCiGEo7SAeGPzEwKnpaCiVRVPmSN2,nan,0,0,kY7pMv,16.809439,0.000985055,kY7pMv,0.00099,16.809451,db_only,TRUE,1.20E-05,0.004994949,,,,,
377314783,2QAvkcUiDwgffgjCUEevFQ4Sf3Th6j6WzQdt7Bw13dWsJ9UngM9UXpBgrHDddcZyS84UzJRoGCe6sAd5Uy4S7Unb,nan,0,0,ydcCMyjRTDwkUucVUx2FW8mkNQ9e7YEXEmqnwRmxtaJweTnVRzk4UnVikAYfi5JyYDWab7FpwL5o5SbrcgSobXP,nan,0,0,omegoM,1.009043725,2911821.466,omegoM,2911821.466,1.002177868,db_only,TRUE,-0.006865857,0,,,,,
377314908,25pEeQRstEkAostde43ikDMTMLwySvFZ4vr6eGwvL51sLjUcD3zQPA5ysJwJVFocanp8th5AQPCHDfHPrQSqMEUR,nan,0,0,3HujvLfVzbmrhntJi8Gc9A6aDfdZuMXyeLEVtvMxYaz5SExpifQqs4JsABN2vw3VFFpxiG3hd39ejJPZ4fu7QL4p,nan,0,0,5d7Pk3,0.624342638,28240.91469,5d7Pk3,26985.68657,0.59653332,db_only,TRUE,-0.027809318,0.044447148,,,,,
377314933,4ewpG41aLmBJEZbAVFxcB3Ww5q7LZrTMScBVZa5S8NkuTYFuC8qtLPnJmRc5WurngXaFP96o2bhVZqfRsQzg8oxs,nan,0,0,63WYdZgm2a1a5nvXb2a4QM5j78JqZrJ4kQGDftwReBkptn6KhHzGPBuJQCjdp3TGSvdStVHYMg4ngyEqtfocLASp,nan,0,0,2KwMw9,0.659210017,29857.35758,2KwMw9,29810.11552,0.658051536,db_only,TRUE,-0.001158481,0.001582259,,,,,
377315004,2nBaj7BiUt8p5hDhq5XKf2AMsYbdw93eJtoyyz8ZePvoB2JoZbL448522Ar33B3tbyegcbzHYGfZ8upmjaxVzfLM,nan,0,0,2A2ZJSY6BHFC3x7ReiJ8MK8vLehGtRerm6cmwtAEU7VnwwT8DNd8o3hG8k2fhm9xncDw8E6vr4VUjB42NcR5ykD5,nan,0,0,4S1C98,16.80942701,0.000985056,4S1C98,0.00099,16.809433,db_only,TRUE,5.99E-06,0.00499394,,,,,
377315004,2x6hygXhbWtcYMWsBTqiLkr4oZnNpFXTQ1uenik8r9ypbsx1wb3xJQVP7uzQCjiWVoD9yToFYcmTgNedczc3jVSY,nan,0,0,3D4JRgPpczwk72C69UDk7yqUEqcTsjTP4GgU34vnzMpXzDKVuLaAZHUZ6i6HtTQGfDL5tXtraY6gMuQFs6LxuJum,nan,0,0,CvEe6S,46269.99244,0.589806247,CvEe6S,0.618351691,48466.99693,db_only,TRUE,2197.004495,0.046163768,,,,,
377315004,4cvMkMTqwCjjbb17YNqP2LWuc9MwBWLCqiFKHHp7rCirVy53Ay2LZHc4goxr874q9GDuYh4oVziwyG1jZnxLTV6J,nan,0,0,4yr28Yt8iSeJJT6VUUrRhMoBgZNSJpET7cbqCtKM3igr67qFpePezb5N6S9eVtavY5UNn7d6wEKFbraGp7YEPmhh,nan,0,0,5x1Fx6,16.80944,0.000985056,5x1Fx6,0.00099,16.80944601,db_only,TRUE,6.01E-06,0.00499394,,,,,
377315004,JSv9HYwyXg6DogVyFu4wsd5xH1bVNJVVmbZbxeQZQKXQB1itrc4G41NuCTuZ9rtvy1Mb52h5UCbZgDyRwuSfuFC,nan,0,0,1hTKWYrWvyLnKmP6iYjUbjSkmk7DQaK9aMftCUnaE6Fg1cRT4V1P9QpfZU4YoLxbYrhmwK5TsrXqaCcEFTSabhz,nan,0,0,D1E98k,16.80944599,0.000985056,D1E98k,0.00099,16.80944,db_only,TRUE,-5.99E-06,0.004993939,,,,,
377315016,22m6yr6XtMC6qPhBfwzNptNSEDoggU16bYy8G9HCsQUamcdqP2gCBnnHLgnukpFV8wFvSgUvJiA1Rt8rCjuyACJs,nan,0,0,3AFTWAxXhKNkab4kBEDy3eykjJrG7e6ACiiVh95Cks1z4jfmHYBXu28PwH9eZukhgzQvZkjmoBnDPG3WtSMxE1QX,nan,0,0,5SJmgw,391439.4138,0.258606817,5SJmgw,0.26,393813.7046,db_only,TRUE,2374.290766,0.005358396,,,,,
377315016,2eAT1LNYKbPZgmS4TqtV61ahxTsvDEA1naC68phHNWGq5h3rSLyMjnEvCSxCLNoeoSfnj3joW4uUBci9TFq6EzKH,nan,0,0,53cwUBtvhpfFKJpNFqLFufi4omyQgabXuG5artPZ7yZwzYR1HpiWdpBvieZK3pj3oBBTppvhuuFZLhXarTh7bSX5,nan,0,0,5DN7n3,29.52228999,0.000985055,5DN7n3,0.00099,29.52228999,db_only,TRUE,0,0.004994949,,,,,
377315016,3hb6My7C3NHCKwiQVEDHdCV3KnAu9Wkx3ozNyK547Mfwqtsqn3JDP9DqQ8Uxd57sJZhaSaedhSaHpRSyZ6AjhngX,nan,0,0,3icKCRD6Rj6C4Ho2TEfsG2D8jcriCqTg28Z8pXNqMZowUuNksDMWrdGg38QWiZRnTgBFkMrF7hZxq5yxFgpNgLpk,nan,0,0,4S1C98,16.80940801,0.000985053,4S1C98,0.00099,16.80943301,db_only,TRUE,2.50E-05,0.004996971,,,,,
377315024,2VMrGYTn3wXTUqUbiNEt1MJ12Y6ce6WhAB5HwfQRfPsHDAU9RfXgayQbmi2Gz5RcAQ6xYyh4koLY8UrHd4UnCtp7,nan,0,0,4CsStMKU8X3JJGDf8G76d3Yf5vqpq4y5hii5JefRTj1c2fKeXLnayLVQy9KhcuZnccXp8baZZXGEB4MwbNJd3Scc,nan,0,0,HMuYva,16.80940799,0.000985055,HMuYva,0.00099,16.80944601,db_only,TRUE,3.80E-05,0.004994949,,,,,
377315024,2vhSzof6mfvpWNqG9jKHv54ReuypT1noeTfWjzqaCTvEFkVde5F8ZeijYWijusernsfEMrScAG81ikXWDE3CGpJD,nan,0,0,25E966DVDJKMBWvg55HncvMv27RaoZXPwGz9aPGXL59LJHkKYAxjLe6GP7qx4yNUVDUNuBFyLUJyMjeFs3J8xN9P,nan,0,0,Fc21Fn,29.52230999,0.000985057,Fc21Fn,0.00099,29.52232,db_only,TRUE,1.00E-05,0.004992929,,,,,
377315024,3LxDuZjwQNm98QxTutHRux2SD15ZrdCprF9bTeKrJDAin6Bs8WpEtuuWgiHWXhXS3VsasUve7wGJW3u1nftuJJg7,nan,0,0,3ogy4TjMvrUwR9eXCLLdsRqEML36oWUHXNF7m6znRgJnL2Xi91fWte3w2HKaHjTvm5HdJ4ujfqe1k2x5VLpK3WVG,nan,0,0,D1E98k,0.00099,16.80942,D1E98k,16.80942699,0.000985057,db_only,TRUE,-4.94E-06,4.16E-07,,,,,
377315024,4Lc2pVvfSJamc9dx5u7jzd5hNUu16gjzrgBrEbs1ga3KZuFVWMaVhPph7qqsaXHwuTKKGzGGxZ5V1yT2djJjxTTf,nan,0,0,65E74NfDYe32vsNZMzwvc2R9Uv8LES4iMqTWVEs7qYD8YL2wYLWYYK44BbJSD1sWYBXeaTJ2LQWKx7dgpbt4TU1a,nan,0,0,AW3RW1,29.52235001,0.000985057,AW3RW1,0.00099,29.52234,db_only,TRUE,-1.00E-05,0.004992929,,,,,
377315024,5TzjJ163LDBmMLSMCKwvMZqdMEZ12kbpzTQGgGcrZp9jTxLP8pfYSexbXRTxpGb4cxoAN6ykZSCXbpD8zj4gJtNZ,nan,0,0,5oGj6phcibsh9KRrAgHstWsxvVeVBNLGRry4yJFsLCETL4kkombsuEdtgLXEdnzs4R2X2njYJ2183KAAbH61CUG,nan,0,0,ED9nMo,29.5223,0.000985056,ED9nMo,0.00099,29.52236,db_only,TRUE,6.00E-05,0.00499394,,,,,
377315024,5uErVFW5juv8iQxXcSzA3RCQa74YrG1NybWz2YrqDRdmeovWr3vVniKToaqtEuo9PoNR5RxiAZaiqRHpBW3Szb6Z,nan,0,0,VYYSQH7tdWXJ5UPxDgwdPQz6movKbuBJH1xmg3YSF53vrxUWuz6bjJoV8QGzMHf9QZFstmpJFD6RQh5oFE5WHLQ,nan,0,0,EB5ucS,29.52232,0.000985056,EB5ucS,0.00099,29.52231002,db_only,TRUE,-9.98E-06,0.00499394,,,,,
377315052,3zhcYvmsvZxx9nEgy7wxFEdKJADqxkMC8qeKQg1tJvPpSqT6bximubX8enodVNqrS4McfHbqocSMaRyi9NtwouPH,nan,0,0,psDELfG1QvYD53tPApET9g3ZLpGpQv6whijeYQ8B83mXNgwYYF3P2cGAj4tTXhzDuCMyDKUur2N4CKrWYUZuSYw,nan,0,0,5deCza,0.987851851,3393023.681,5deCza,3393023.681,1.062151765,db_only,TRUE,0.074299914,0,,,,,
377315108,2qWrXiDLiEpDPgpBWdUvSCvCefhYWjxS5HPVk5qyM9UDdrpvhjRrhRa6qDz6wCouRryi221ZaTaWs45MiQ2zAVw2,nan,0,0,5hkVdKotbjwr1fA49APzJx7CD9BpQ9KbBq5H2vtu8SKFV2CJXnn9cLkQRAaJhoZBAMnnwiZjdsoYmFRZaMQPu51Q,nan,0,0,3m3C6K,20305.54007,0.4495743,3m3C6K,0.441271558,20036.3649,db_only,TRUE,-269.1751699,0.018468009,,,,,
